business_status,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,plus_code,price_level,rating,reference,scope,types,user_ratings_total,vicinity,opening_hours,permanently_closed
OPERATIONAL,"{'location': {'lat': 36.10350560000001, 'lng': -86.8687837}, 'viewport': {'northeast': {'lat': 36.1049576802915, 'lng': -86.8673888197085}, 'southwest': {'lat': 36.10225971970851, 'lng': -86.87008678029152}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Asahi,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106673190366274609088"">Samuel Curnutte</a>'], 'photo_reference': 'AW30NDz1Qqwuvybe35cA0kzi-8N7FT8uX6z7KmJv2u1RR5Wa2m3Yq05W_WQ739EtZxhrheXG-VHC9AJNRk9rDdo0axXvc5T_Y2FDggm4SMjeXXvLR3snHHNXav30qZgjYNOeeYztK7l8ABQ7ayq2MI3ElbfJAN87NyVeZZWitswh-QFGejNd', 'width': 3024}]",ChIJY2UiLVBiZIgRmVehaa9jHtk,"{'compound_code': '443J+CF Nashville, TN, USA', 'global_code': '868M443J+CF'}",,4.5,ChIJY2UiLVBiZIgRmVehaa9jHtk,GOOGLE,"['restaurant', 'point_of_interest', 'food', 'establishment']",102.0,"5133 Harding Pike, Nashville",{'open_now': True},
OPERATIONAL,"{'location': {'lat': 36.0736935, 'lng': -86.9177873}, 'viewport': {'northeast': {'lat': 36.07507468029149, 'lng': -86.91655856970849}, 'southwest': {'lat': 36.07237671970849, 'lng': -86.9192565302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Penn Station East Coast Subs,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114873572080972326366"">Mohamed Rafi</a>'], 'photo_reference': 'AW30NDxp7quLrPth2h58rkJticsOGANK7ZBFJiRJeH0-JCn5jfYmrmnst7zqKiTm3guYS5Fdbb32uBw1BqzOjiFwf_JX5C_dObNnTRE3quiWhG2245Whwkn3GgxsO0J8x-j3AfItM6fQA_xoh9wxT2xjvQeCpQBeYTAqqtEuqNo21s_zfH1C', 'width': 3264}]",ChIJo4VVgsSIZIgRkrJ_SGcibLA,"{'compound_code': '33FJ+FV Bellevue, Nashville, TN, USA', 'global_code': '868M33FJ+FV'}",2.0,4.2,ChIJo4VVgsSIZIgRkrJ_SGcibLA,GOOGLE,"['meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']",195.0,"7049 U.S. 70S, Bellevue",{'open_now': True},
OPERATIONAL,"{'location': {'lat': 36.10134399999999, 'lng': -86.8709993}, 'viewport': {'northeast': {'lat': 36.10262488029149, 'lng': -86.86963931970851}, 'southwest': {'lat': 36.09992691970849, 'lng': -86.87233728029152}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Whitt's Barbecue,"[{'height': 539, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110051152422469523219"">Whitt&#39;s Barbecue</a>'], 'photo_reference': 'AW30NDwZnydGIvvtOCdHkpfCOQhy-ok1qeXq-qyPfLfZFTrLtbTAbukvQjAYDMY8eKYN9GtTBzspM9DGLDpReYxN2_-uBI6p0Wn32B7cgcyL_zijtnPrEdxinahhCUJ_BpI97qtUTtAqOlhVleYaltkK4yZdsusT9GQbBMipevpyYB8N1jm9', 'width': 601}]",ChIJPe16alBiZIgRMV2zx1L0ONc,"{'compound_code': '442H+GJ Nashville, TN, USA', 'global_code': '868M442H+GJ'}",1.0,4.3,ChIJPe16alBiZIgRMV2zx1L0ONc,GOOGLE,"['restaurant', 'point_of_interest', 'food', 'establishment']",177.0,"5310 Highway 70 South, Nashville",{'open_now': True},
OPERATIONAL,"{'location': {'lat': 36.07626339999999, 'lng': -86.9198456}, 'viewport': {'northeast': {'lat': 36.0773306802915, 'lng': -86.91858716970849}, 'southwest': {'lat': 36.0746327197085, 'lng': -86.92128513029151}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/bar-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/bar_pinlet,Alley Pub,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105380687645896667617"">Tammy Simpkins</a>'], 'photo_reference': 'AW30NDzReaNHRi2m4NUvU3NtpkqWXEpggO4_t0uR3qDz8hUJ29WKqdaw9N1ZTmhwq3yJyNOwnFxgqLhuF9g00tFEtAATguYRDd5-X3XDx1nU3Xr2E4ih9rAWZH-p2o9q1h02YHzXIR3w-FNMdG6PWlUKa7rZfV5eISvi_qFkBzpIpn123pO3', 'width': 4032}]",ChIJ0xo6ID-IZIgRTQXpeF4kGvI,"{'compound_code': '33GJ+G3 Nashville, TN, USA', 'global_code': '868M33GJ+G3'}",1.0,4.5,ChIJ0xo6ID-IZIgRTQXpeF4kGvI,GOOGLE,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",377.0,"7040 Highway 70 South, Nashville",{'open_now': True},
OPERATIONAL,"{'location': {'lat': 36.0997796, 'lng': -86.87188139999999}, 'viewport': {'northeast': {'lat': 36.1010985802915, 'lng': -86.87032906970849}, 'southwest': {'lat': 36.0984006197085, 'lng': -86.8730270302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Finezza Italian Bistro,"[{'height': 2988, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107742301266759129306"">Rod Frank</a>'], 'photo_reference': 'AW30NDxUISAjj3xO-D1_CCljmmyMGri8IeYOb2XsW-dlqhuJdPYlZAduRx230V-vhm5ajtVuvEZAfWMTYzvz34Jpi1pO5gB9qKVSsdLduT9cdF-343Zt9b2Sgc1AEtlzXZsZNxUBqyVj2oyi0nqIJVF6rJaBNjcHqEm6B2wnJeMT118s8wL6', 'width': 3984}]",ChIJV_xThlBiZIgRYe9YVpbF3Hg,"{'compound_code': '34XH+W6 Nashville, TN, USA', 'global_code': '868M34XH+W6'}",2.0,3.9,ChIJV_xThlBiZIgRYe9YVpbF3Hg,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",115.0,"5404 Harding Pike #2808, Nashville",{'open_now': True},
OPERATIONAL,"{'location': {'lat': 36.1009151, 'lng': -86.8703844}, 'viewport': {'northeast': {'lat': 36.10230563029149, 'lng': -86.8692328697085}, 'southwest': {'lat': 36.0996076697085, 'lng': -86.8719308302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Bruegger's Bagels,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103627968306657925972"">Mike</a>'], 'photo_reference': 'AW30NDwF-1bGkVZYhkzWLIlLgAoU3NEucyH6G1qaz5dHeP1zCjpsdoKk-EbfhHW3C9JWttapsDi38zh3K-ZY5Z-XrIaQKpBwZTyE-SNemB3JFsPLmLSsDWCLpvoOAA8jQqsADhbbgHb8GRl0fL9j7Av8GzN67tHjOtLIS9fbbRrfkTB42RiW', 'width': 4032}]",ChIJLzyVWlBiZIgRFUckbmtIgyw,"{'compound_code': '442H+9R Nashville, TN, USA', 'global_code': '868M442H+9R'}",1.0,3.8,ChIJLzyVWlBiZIgRFUckbmtIgyw,GOOGLE,"['cafe', 'bakery', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']",311.0,"5311 Harding Pike, Nashville",{'open_now': False},
OPERATIONAL,"{'location': {'lat': 36.0732818, 'lng': -86.9189377}, 'viewport': {'northeast': {'lat': 36.0747095802915, 'lng': -86.9175309197085}, 'southwest': {'lat': 36.0720116197085, 'lng': -86.9202288802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Cancun,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114743217680613620288"">Escar Wood</a>'], 'photo_reference': 'AW30NDz55JzLGpnnjUgyNeZu5YK-Ln3a0ocuso-gM5ve1WSEhPGk8KaxJcfTyJChJEREr_2Wton_rOT2TudhDmc1CIDPuYTei9V_66Xgsbo8maK1A3iR5TE355M8oSdIbHWH705Wo9qtT9WnOyuRuddZ4t2sPTHfyNiSDaj4vtJFEbKym7W6', 'width': 4032}]",ChIJo4VVgsSIZIgRSOyu9vjyLxc,"{'compound_code': '33FJ+8C Nashville, TN, USA', 'global_code': '868M33FJ+8C'}",1.0,4.4,ChIJo4VVgsSIZIgRSOyu9vjyLxc,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",532.0,"7077 U.S. 70S, Nashville",{'open_now': True},
OPERATIONAL,"{'location': {'lat': 36.0761359, 'lng': -86.9164802}, 'viewport': {'northeast': {'lat': 36.0774848802915, 'lng': -86.91513121970848}, 'southwest': {'lat': 36.0747869197085, 'lng': -86.9178291802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Jersey Mike's Subs,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100108241475466001604"">Jersey Mike&#39;s Subs</a>'], 'photo_reference': 'AW30NDyZMHLUMFebudgzJjkEtvg2g-0znIRfVSkHMAL0r83-rYK84sosxDd_etS0yeuj3iYzwV_L2DdFOwJylmLKvWV76WwbHHYTWH7kmfCZrnUVX0UePApz2XSfwz6IWV5nfs1AhT_ll63GCxHgOAg1DamLS9vB9cYd7gOKcT048-AWTRJe', 'width': 2000}]",ChIJo4VVgsSIZIgRiB6DgneqRGw,"{'compound_code': '33GM+FC Nashville, TN, USA', 'global_code': '868M33GM+FC'}",1.0,3.7,ChIJo4VVgsSIZIgRiB6DgneqRGw,GOOGLE,"['meal_takeaway', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']",103.0,"7114 U.S.Hwy 70-South Suite113, Nashville",{'open_now': True},
OPERATIONAL,"{'location': {'lat': 36.0733702, 'lng': -86.91801910000001}, 'viewport': {'northeast': {'lat': 36.07484143029149, 'lng': -86.9167691197085}, 'southwest': {'lat': 36.0721434697085, 'lng': -86.91946708029151}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Dalton's Grill,"[{'height': 2268, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114210199741497893844"">Erik Harris</a>'], 'photo_reference': 'AW30NDyknW9TbS9auEUvjqUAljWSvn8EtvITHf8ggj8lQ6sV6CZQIhaW8MNsyeu0i9uVswlkHk2m2ialmyeisQtwqMbxFnB5VlQk8wazVhAXnPNYxa3IeurYt9WbwwTmbauDiUNVjqKAyRuzSU1bTM_imzYIAg3dq2OJAsK44E1YqCgQyp_r', 'width': 4032}]",ChIJo4VVgsSIZIgRVlZ-5qwhNg4,"{'compound_code': '33FJ+8Q Nashville, TN, USA', 'global_code': '868M33FJ+8Q'}",2.0,4.3,ChIJo4VVgsSIZIgRVlZ-5qwhNg4,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",286.0,"7061 U.S. 70S, Nashville",{'open_now': True},
OPERATIONAL,"{'location': {'lat': 36.0737389, 'lng': -86.9222389}, 'viewport': {'northeast': {'lat': 36.0751388802915, 'lng': -86.92091291970848}, 'southwest': {'lat': 36.07244091970851, 'lng': -86.92361088029149}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,US Border Cantina,"[{'height': 3036, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102249037792241514380"">Aaron Holland</a>'], 'photo_reference': 'AW30NDzBZ0VQsZEIjZN8Y4DPHbvtxIxr2JhfUJCCr2fWpEQysGI9SjN1ubc8ja0guVUo29Jr95gWNtB2oGZNag4reFQXkaGv7gpQn9hfzQB_Y4oSccIvpZjzs0yYab8lKSQzfvQ8zJKNbmISCqjNq2C6AQRygSU9mQUrMbA0fzMsa_ql_9nx', 'width': 4048}]",ChIJR4z1iD-IZIgRrLb_Ng9PDt0,"{'compound_code': '33FH+F4 Nashville, TN, USA', 'global_code': '868M33FH+F4'}",1.0,4.3,ChIJR4z1iD-IZIgRrLb_Ng9PDt0,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",356.0,"7105 U.S. 70S, Nashville",{'open_now': True},
OPERATIONAL,"{'location': {'lat': 36.0745455, 'lng': -86.92277539999999}, 'viewport': {'northeast': {'lat': 36.07593203029149, 'lng': -86.9215487697085}, 'southwest': {'lat': 36.07323406970849, 'lng': -86.9242467302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Burger King,"[{'height': 1440, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118237844357571795330"">Jerry VanHoutin</a>'], 'photo_reference': 'AW30NDzDPioQCpszXiVZJzJyecxyYzD3SWiVrOmQrR3FlXttEFViYfA3cvNYd-91h0vpqqFidTkfaf0F56FOJYuH0H8WcNM_m_PcXoV7dsI5w6y-Jq7sougJPSXzADI_z4nkIJZjirvuHAwjOHLRmADilzdj5M3qS3KjwENKzMYUmQeiZJ4o', 'width': 2560}]",ChIJZ1IZh0CIZIgRS_Dh4xQIKqI,"{'compound_code': '33FG+RV Nashville, TN, USA', 'global_code': '868M33FG+RV'}",1.0,3.3,ChIJZ1IZh0CIZIgRS_Dh4xQIKqI,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",483.0,"7116 Highway 70 South, Nashville",{'open_now': True},
OPERATIONAL,"{'location': {'lat': 36.0725479, 'lng': -86.9250509}, 'viewport': {'northeast': {'lat': 36.07390788029149, 'lng': -86.9235644697085}, 'southwest': {'lat': 36.07120991970849, 'lng': -86.9262624302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/bar-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/bar_pinlet,Players Inn,"[{'height': 480, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112589737514847412422"">Players Inn</a>'], 'photo_reference': 'AW30NDwb4Tiy9yjjDkpANV8fdOGbCgorxBRNbpZDrq9g_wrrNhJ4CcyT4fw9X1xBdpH7NsjsWZ0DeaaHnMoR2_6RiuQPpHqXdNTRT--bQntueNxCiKDkYULrGhFzOM8pmQXXgv1IEWa4Yy5cCLKBCWOoNoZfypM46TagYVsnZiPBMq66GIvQ', 'width': 640}]",ChIJ49oT6UGIZIgRTaRpN7yDr-c,"{'compound_code': '33FF+2X Nashville, TN, USA', 'global_code': '868M33FF+2X'}",1.0,4.4,ChIJ49oT6UGIZIgRTaRpN7yDr-c,GOOGLE,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",243.0,"7097 Old Harding Pike B, Nashville",{'open_now': True},
OPERATIONAL,"{'location': {'lat': 36.0733696, 'lng': -86.92709889999999}, 'viewport': {'northeast': {'lat': 36.0746599302915, 'lng': -86.9253944697085}, 'southwest': {'lat': 36.0719619697085, 'lng': -86.9280924302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,Dunkin',"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114481472491671060655"">pavel bukengolts</a>'], 'photo_reference': 'AW30NDw-MrTIFcl2pJfLM4e6Q1kyMRCCKI8bz3RwWSM765iHFL2bnSCrYJiVQqAfZypfAuYrTMa2-dqrgHr06ahvswuMXBmTfOjmFEQp2l-mfeR7V2vojfF7cVALI8RyeB7-38qIVb9HAr1BEPEG5PuCA_LKhqSe31vLigAM5DMWbnG84U0', 'width': 4160}]",ChIJIb08jEGIZIgRW9BQJ2BPTN4,"{'compound_code': '33FF+85 Nashville, TN, USA', 'global_code': '868M33FF+85'}",1.0,3.4,ChIJIb08jEGIZIgRW9BQJ2BPTN4,GOOGLE,"['cafe', 'bakery', 'meal_takeaway', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']",328.0,"7201 Highway 70 South, Nashville",{'open_now': True},
OPERATIONAL,"{'location': {'lat': 36.0747808, 'lng': -86.921449}, 'viewport': {'northeast': {'lat': 36.0762168302915, 'lng': -86.92007341970849}, 'southwest': {'lat': 36.07351886970851, 'lng': -86.9227713802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,McDonald's,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107899068421864051634"">C</a>'], 'photo_reference': 'AW30NDyen7lyR7gH232j6TaWudkYaOyH_PUYIaqNdrDWl6pcqhZg_L14mcxKyzj7M2u58XRvEZK0eXPy8aGNgO8Gw0-sNqhoVin90lRKv1_x0aY9lJTQQdmszhJ-4oRDYG52-6T4zOR-4m-Bq4KKLKnPMQE19Wl4fWbFZ_Gw3UCdnUOZmbw', 'width': 4032}]",ChIJo4VVgsSIZIgRjAIht0aURfg,"{'compound_code': '33FH+WC Nashville, TN, USA', 'global_code': '868M33FH+WC'}",1.0,3.2,ChIJo4VVgsSIZIgRjAIht0aURfg,GOOGLE,"['cafe', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']",1041.0,"7100 Highway 70 South, Nashville",{'open_now': True},
OPERATIONAL,"{'location': {'lat': 36.073936, 'lng': -86.917914}, 'viewport': {'northeast': {'lat': 36.0751950802915, 'lng': -86.91663186970851}, 'southwest': {'lat': 36.0724971197085, 'lng': -86.91932983029152}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Marco's Pizza,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107899068421864051634"">C</a>'], 'photo_reference': 'AW30NDwJP7qhOVrubWKkQmQRxajj_dok-BnJhjop6HlA_gWzvYZmexK8UMmY3Cvkfm7CP1dFDvfaB5Le4kcSC6mevfzyl8LnDQNLtJkxICOCMHhZ1UJ1eQuNWYbnNYW9Glc-UzOzQUGZAVlOiTygf04kUS9EciMqX2cFmVkM12TdbOJoQ00', 'width': 4032}]",ChIJnzce37-JZIgRhdrpxVspYbU,"{'compound_code': '33FJ+HR Nashville, TN, USA', 'global_code': '868M33FJ+HR'}",1.0,4.0,ChIJnzce37-JZIgRhdrpxVspYbU,GOOGLE,"['meal_takeaway', 'meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",102.0,"7047 Highway 70 South, Nashville",{'open_now': True},
OPERATIONAL,"{'location': {'lat': 36.0731702, 'lng': -86.9187224}, 'viewport': {'northeast': {'lat': 36.0746965302915, 'lng': -86.91716341970849}, 'southwest': {'lat': 36.0719985697085, 'lng': -86.9198613802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,615Chutney,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114775653178853460234"">American Marketing &amp; Publishing</a>'], 'photo_reference': 'AW30NDw7uPYvcW6FMxGc0IPgAK4ETlU4Xd7QNTtib1tGWnNnkha8qhuNyGhWWqbyL5OXTvxUeEFcspl8ZzBuhh6Vp2blW_ucDElrxbpfRWUfruGy8aWsRdksolo9-X9e_NiR42Uo2e3z3B1pW8Cs3uDrsLBeL0lagY1OYlLaeZu9nTx-5vEh', 'width': 4496}]",ChIJ22sYv_pnZIgRxQLaLnueD1M,"{'compound_code': '33FJ+7G Nashville, TN, USA', 'global_code': '868M33FJ+7G'}",2.0,4.7,ChIJ22sYv_pnZIgRxQLaLnueD1M,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",400.0,"7075 Highway 70 South, Nashville",{'open_now': False},
OPERATIONAL,"{'location': {'lat': 36.07576739999999, 'lng': -86.9194749}, 'viewport': {'northeast': {'lat': 36.0770974302915, 'lng': -86.91820661970849}, 'southwest': {'lat': 36.0743994697085, 'lng': -86.9209045802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Greek Cafe Grill,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100533409107470839975"">Greek Cafe Grill</a>'], 'photo_reference': 'AW30NDxDhdAhv0T7rC5r5UFBvR1qr-UfyrXZ3oARtXlRXE4yMwxlVMoEn9WGVUDz-WJOpFHIO2eVFHOul6e6KhCgLwvTseg3XKVjmH6bqYz3sMFHpU3oP0wAiL4so03fvKQ30SAlO7HYfuDq2VkYGsJGVifTOahE9LTLMSXN_kVmKh5Q9ZJR', 'width': 3264}]",ChIJm6XXFjyIZIgRh3ggU3_1cvQ,"{'compound_code': '33GJ+86 Nashville, TN, USA', 'global_code': '868M33GJ+86'}",1.0,4.6,ChIJm6XXFjyIZIgRh3ggU3_1cvQ,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",266.0,"Belle Forest Shopping Center, 7038 Highway 70 South B, Nashville",{'open_now': True},
OPERATIONAL,"{'location': {'lat': 36.0735527, 'lng': -86.92566400000001}, 'viewport': {'northeast': {'lat': 36.0748995302915, 'lng': -86.9243741697085}, 'southwest': {'lat': 36.0722015697085, 'lng': -86.9270721302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,KFC,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116538483133179516290"">Doug Jamian</a>'], 'photo_reference': 'AW30NDxsPq262u6PbkIZydL1G6fIGBCi7pKyCQi82U2ici4iHCg0Wo1SP28O0o9KEKmreClOsLk6-g2mIHvRlomNgGrJtTkeQshOwXFWISfvboMl3tsvenRPGeUrCRXLeOtRt3nfkePPFbFobuR-bJ7bID87JMuZtiT3vO9I55fQBA4SlSH1', 'width': 3024}]",ChIJAxsrlEGIZIgRl2Si0LOKUoA,"{'compound_code': '33FF+CP Nashville, TN, USA', 'global_code': '868M33FF+CP'}",1.0,3.2,ChIJAxsrlEGIZIgRl2Si0LOKUoA,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",351.0,"290 Hicks Road, Nashville",{'open_now': True},
CLOSED_TEMPORARILY,"{'location': {'lat': 36.0977465, 'lng': -86.87320679999999}, 'viewport': {'northeast': {'lat': 36.0990621302915, 'lng': -86.87179566970849}, 'southwest': {'lat': 36.0963641697085, 'lng': -86.8744936302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Juice Bar - Belle Meade,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103657140947097328891"">Juice Bar - Belle Meade</a>'], 'photo_reference': 'AW30NDyM6rMU8CG2Pb7g-NLj2DhI8IT5C8q-MiztpqE-wDxwwLmL2ja2H0hWWADs9zvw1CXvbnhOTflFC-TA8HPbk15vsUmnILwwD_BQg-n8L-GtKCrUcJXnmhYrS2V0LY-l7_mRfm-Qh2Ds44_fuweZl_mg_kyXMOIzqtHz0JkMyl28tnSF', 'width': 4032}]",ChIJZdU3HlpiZIgRcdB1bt-0KYc,"{'compound_code': '34XG+3P Nashville, TN, USA', 'global_code': '868M34XG+3P'}",2.0,4.8,ChIJZdU3HlpiZIgRcdB1bt-0KYc,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",52.0,"6000 Tennessee 100 #101, Nashville",,True
OPERATIONAL,"{'location': {'lat': 36.0753322, 'lng': -86.9224467}, 'viewport': {'northeast': {'lat': 36.07662038029149, 'lng': -86.9210237197085}, 'southwest': {'lat': 36.0739224197085, 'lng': -86.92372168029151}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Sam’s Kabab Gyro,"[{'height': 608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106760862464923124315"">Sam’s Kabab Gyro</a>'], 'photo_reference': 'AW30NDxif_we6pJPw1hUHN-SC0M-pvk8SFdLiQl-PFeEZrW_wB5pIiWXp1BU6xL9gQlZbjUw-3wq7yvOfKVtOfyVkY6QKElW-rYVLhD1dqy9tCDBSJQ3eohvzFJbRoWun-3c4K3lmKSs0tNWPobrb_Y_p1P3bRJAZS3vDM-p3cwaO3OsC3iH', 'width': 1080}]",ChIJF3yYr6WIZIgRxTSYLEKhXdw,"{'compound_code': '33GH+42 Nashville, TN, USA', 'global_code': '868M33GH+42'}",1.0,4.7,ChIJF3yYr6WIZIgRxTSYLEKhXdw,GOOGLE,"['store', 'restaurant', 'food', 'point_of_interest', 'establishment']",344.0,"7114 Highway 70 South #110, Nashville",{'open_now': True},
OPERATIONAL,"{'location': {'lat': 36.09771059999999, 'lng': -86.87187089999999}, 'viewport': {'northeast': {'lat': 36.09911778029149, 'lng': -86.87063646970847}, 'southwest': {'lat': 36.09641981970849, 'lng': -86.87333443029148}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,CAVA,"[{'height': 1086, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109131284967610307451"">CAVA</a>'], 'photo_reference': 'AW30NDw1T8L6UrniNM9cWnJREdfjrsR3yfTa9Kds5IoxffEUZjvSOzGrm6gN9u5vBlyubuQinvMZvnMLZ0FiX6yTdOCWTO62ksMmdCBnjrmOmHXyWpEulTfCnnx33uJqXmSKnGmHwL0htwOC_uvCfJtYUp5z7Dr-6003S3PHtXxKNApdX-8l', 'width': 1930}]",ChIJdwUGBidjZIgRsn_HzY26-l4,"{'compound_code': '34XH+37 Nashville, TN, USA', 'global_code': '868M34XH+37'}",1.0,2.6,ChIJdwUGBidjZIgRsn_HzY26-l4,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",8.0,"6025 Tennessee 100, Nashville",{'open_now': True},
