business_status,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,plus_code,rating,reference,scope,types,user_ratings_total,vicinity,price_level
OPERATIONAL,"{'location': {'lat': 44.05493180000001, 'lng': -123.0929061}, 'viewport': {'northeast': {'lat': 44.0562364802915, 'lng': -123.0914661197085}, 'southwest': {'lat': 44.0535385197085, 'lng': -123.0941640802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Morning Glory Café,{'open_now': False},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105401186087830858111"">Morning Glory Café</a>'], 'photo_reference': 'AW30NDyA7J0WqNJA-AFsR4gkoXctw0SRiExS7UMQ7fwrap-yGxLVuD46NhzU0PxPJWUuP9WG79BgwKlxgWseLRm5Zof5njp0kOpD_DvW0ln_a80qI603cvRdjRnnsQ4O3TrhjqnjcepUBmivquaJ_xOGLPIKvGaVE2jILRSVTWwWCkiUWQpD', 'width': 4032}]",ChIJBYzkFBIewVQRnW2-fyZGVP0,"{'compound_code': '3W34+XR Eugene, OR, USA', 'global_code': '84PR3W34+XR'}",4.6,ChIJBYzkFBIewVQRnW2-fyZGVP0,GOOGLE,"['restaurant', 'bakery', 'food', 'point_of_interest', 'store', 'establishment']",1229,"450 Willamette Street, Eugene",2.0
OPERATIONAL,"{'location': {'lat': 44.0391209, 'lng': -123.0702452}, 'viewport': {'northeast': {'lat': 44.0403662802915, 'lng': -123.0689318697085}, 'southwest': {'lat': 44.0376683197085, 'lng': -123.0716298302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Studio One Café,{'open_now': False},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115731226948061579376"">Usha Dawn</a>'], 'photo_reference': 'AW30NDxnq7O2u6oY6GKz9Xc_S14RImxQV97lOMIopRglSrSUdv3cdWk2KW2cK6lkIu0sda3VAixpYRIAMvZi3NWr68Y2prouEnuEi6V7Y-MTUgre36R-Aqy4m7iwIhs7Z0xeMf3b8wbwy9WNpqB7bCmaaNCimCWEu2Pu3qnvqklaIVMmlbXS', 'width': 4032}]",ChIJ90_qtTYewVQRSbr3yRT3v1o,"{'compound_code': '2WQH+JW Eugene, OR, USA', 'global_code': '84PR2WQH+JW'}",4.5,ChIJ90_qtTYewVQRSbr3yRT3v1o,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",685,"1473 East 19th Avenue, Eugene",2.0
OPERATIONAL,"{'location': {'lat': 44.0453681, 'lng': -123.0793151}, 'viewport': {'northeast': {'lat': 44.0467931302915, 'lng': -123.0779497197085}, 'southwest': {'lat': 44.0440951697085, 'lng': -123.0806476802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Cafe Yumm!,{'open_now': True},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116635497586625517077"">Cafe Yumm!</a>'], 'photo_reference': 'AW30NDzkOHvJRx5F4BObqGTuZFohivHhe19kswGZJpX_fCmMwohK1wdQUMAkPZl8t2P9MK1JWyvA3AB-wKwJr0jg208rQUOFN1IMbhwQQ451VIRmwrz0tDNbeDhRANeNqDetDTsH3GgPUvhn38CbPQMHm4mWfI2q02UQon_3XoC1e6Xa0kS9', 'width': 4032}]",ChIJqyctIhYewVQRj5Z4BlLDA_U,"{'compound_code': '2WWC+47 Eugene, OR, USA', 'global_code': '84PR2WWC+47'}",4.4,ChIJqyctIhYewVQRj5Z4BlLDA_U,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",704,"860 East 13th Avenue, Eugene",1.0
OPERATIONAL,"{'location': {'lat': 44.06756, 'lng': -123.071041}, 'viewport': {'northeast': {'lat': 44.06887843029151, 'lng': -123.0697173197085}, 'southwest': {'lat': 44.06618046970851, 'lng': -123.0724152802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Newman's Grotto,{'open_now': True},"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106798454785649874363"">Newman&#39;s Grotto</a>'], 'photo_reference': 'AW30NDzhRC9dEaLq74Yp4xcuJTc2nA1THmthZBnPJ3NFSeQiD8C1xmBqOwoLLd8PYJAf3-ptr94QysBSj9IOlL6H-RbO-d05ZMUknBHVwCGn3Wqi2UdOFf1BwNazbGNLiL7poxHqxdyOuIsD9a72EjZZ9U4HxLPwv4A0efGPhtoQI4GiZ-Zu', 'width': 5184}]",ChIJDUk6-vvhwFQRbO5zqoYtoPI,"{'compound_code': '3W9H+2H Eugene, OR, USA', 'global_code': '84PR3W9H+2H'}",4.6,ChIJDUk6-vvhwFQRbO5zqoYtoPI,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",787,"485 Coburg Road, Eugene",2.0
OPERATIONAL,"{'location': {'lat': 44.0453414, 'lng': -123.0981184}, 'viewport': {'northeast': {'lat': 44.0467756302915, 'lng': -123.0967704697085}, 'southwest': {'lat': 44.0440776697085, 'lng': -123.0994684302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Cafe Soriah,{'open_now': False},"[{'height': 2268, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106072181268447037376"">Tom Mossberg</a>'], 'photo_reference': 'AW30NDwOax6kv641m0oPcvpRuiWXQWw0cXRRo7Mqeb6n_L71nkw0vxSqXBOAG3XwVrT6D-yF_qEhYr6vtQRY0SeN-sqhaId969MV3PuNv18o2UL0c_fRUv9YzbEWc1pOkWu6_a68juznx6Tk1dI0IvG247yneKyeIyP3t03jNq09l03Ii3aV', 'width': 4032}]",ChIJtTtSlGkewVQRwn0j4cbD49I,"{'compound_code': '2WW2+4Q Eugene, OR, USA', 'global_code': '84PR2WW2+4Q'}",4.6,ChIJtTtSlGkewVQRwn0j4cbD49I,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",529,"384 West 13th Avenue, Eugene",3.0
OPERATIONAL,"{'location': {'lat': 44.0413012, 'lng': -123.0967891}, 'viewport': {'northeast': {'lat': 44.0425698302915, 'lng': -123.0954639197085}, 'southwest': {'lat': 44.0398718697085, 'lng': -123.0981618802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Cornucopia Restaurant,{'open_now': True},"[{'height': 1000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106183108386067508668"">Cornucopia Restaurant</a>'], 'photo_reference': 'AW30NDzUcLGJKafsuo_zkKZcxah3LWpQB2pz5CGphEod3dhDDgCB-07sA9DssRCZNhmyLMN_mvJ-Cy-kF1nGlYc_zVRlZ-okvuP4gCuD_B2kxIRML3eAAZNANo8MyWrRpe-TJtjuKRL7S8Bu-2JIHAOGtbN6ezCFi0_cCgeXA7SI5aIoxWEn', 'width': 1500}]",ChIJT3INGkMewVQRc4CGF9O2M4Q,"{'compound_code': '2WR3+G7 Eugene, OR, USA', 'global_code': '84PR2WR3+G7'}",4.4,ChIJT3INGkMewVQRc4CGF9O2M4Q,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",1265,"295 West 17th Avenue, Eugene",2.0
OPERATIONAL,"{'location': {'lat': 44.02028420000001, 'lng': -123.0800338}, 'viewport': {'northeast': {'lat': 44.02179123029151, 'lng': -123.0786952697085}, 'southwest': {'lat': 44.01909326970851, 'lng': -123.0813932302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Hideaway Bakery,{'open_now': False},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100645740063105480504"">Andrew Chirch</a>'], 'photo_reference': 'AW30NDzmZERABb8a8B_ir2xmJn1v-Wipj63Uiu5cssa4rGJZoCz5qii8a504A8ccnt9gsrY6HejKdkQoTIYV7JMwFMgtN4vxpZXIWC2q2W4uQdLv2HrhSXtIOxR1rk8aOndgd1U68LCjmr5ai_kRg3XeK_o37VVm0IxIoonOn7AnrGKDMdVP', 'width': 4032}]",ChIJKd0oT68fwVQRUOvEzW-1D9Q,"{'compound_code': '2WC9+4X Eugene, OR, USA', 'global_code': '84PR2WC9+4X'}",4.6,ChIJKd0oT68fwVQRUOvEzW-1D9Q,GOOGLE,"['bakery', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",698,"3377 East Amazon Drive, Eugene",2.0
OPERATIONAL,"{'location': {'lat': 44.0523493, 'lng': -123.103142}, 'viewport': {'northeast': {'lat': 44.0536000802915, 'lng': -123.1016743697085}, 'southwest': {'lat': 44.0509021197085, 'lng': -123.1043723302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Taco Bell,{'open_now': True},"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108463639314885952914"">Lewis Crowley</a>'], 'photo_reference': 'AW30NDzyUVZZnE_4pTUKTfKH3xGZjdQU8X4mDwrV12yx_xY3sNeDPsrHVnTC_29iD-aa0PDCLy685GBpqUzSKMFwtYjb4gWD6GgWWu-rx_fghVP9o9R1ekS6ce4UdQlmMIz_mhrATVcJ8OXpnN8qpKuH67xreee7-paYCcNGiiUjetQJTFCy', 'width': 1920}]",ChIJa1gYi20ewVQRQPBU8mzMTjw,"{'compound_code': '3V2W+WP Eugene, OR, USA', 'global_code': '84PR3V2W+WP'}",3.8,ChIJa1gYi20ewVQRQPBU8mzMTjw,GOOGLE,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",1486,"669 West 7th Avenue, Eugene",1.0
OPERATIONAL,"{'location': {'lat': 44.0932119, 'lng': -123.0600358}, 'viewport': {'northeast': {'lat': 44.0946284802915, 'lng': -123.0586910697085}, 'southwest': {'lat': 44.0919305197085, 'lng': -123.0613890302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Izumi Sushi and Grill,{'open_now': True},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103771244226390502493"">Frank Lewis</a>'], 'photo_reference': 'AW30NDzdu5GqBGG-g_1HaX51YG6v1XqY--ovpSrqvcvX-Rp4jyTW8I2hDe3PToknJ51laejmihS95kUHYTrUpohEUYkAfWFK1RwjCEE9YzUZ7wxf89VQ_MILwIjdaUfBKGsapqtwfQ6aECcHlsHWwJ4qy6VJ_3ruj19eud_qaOnfztPzEGUX', 'width': 4032}]",ChIJV_UlRTfiwFQRLetsnL0I-tY,"{'compound_code': '3WVQ+7X Eugene, OR, USA', 'global_code': '84PR3WVQ+7X'}",4.3,ChIJV_UlRTfiwFQRLetsnL0I-tY,GOOGLE,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",908,"2773 Shadow View Drive, Eugene",2.0
OPERATIONAL,"{'location': {'lat': 44.0752137, 'lng': -123.045894}, 'viewport': {'northeast': {'lat': 44.0762760802915, 'lng': -123.0445799197085}, 'southwest': {'lat': 44.0735781197085, 'lng': -123.0472778802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/movies-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/movie_pinlet,Cinemark 17,,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113603789754343439782"">Natalie Blizard</a>'], 'photo_reference': 'AW30NDxuAH74dUjXkQz9lGtaNC3FJHPmcPLuuioQvzr43e_1jxzHivYcETFEAncONKIz9z9bRfoqAPYFYaMa2cdlXOW3mKrPipj0F7a-9s-oszprIh5w6ZmyRkzHwt7ZOyoOxG14lownx3scAyu6RuF_mEsZCBXZKoicWZOxF65tja5XVcrm', 'width': 4032}]",ChIJ33ry_5HhwFQRr0HD0zc3XYw,"{'compound_code': '3XG3+3J Springfield, OR, USA', 'global_code': '84PR3XG3+3J'}",4.5,ChIJ33ry_5HhwFQRr0HD0zc3XYw,GOOGLE,"['movie_theater', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",1973,"2900 Gateway Street, Springfield",
OPERATIONAL,"{'location': {'lat': 44.0617351, 'lng': -123.023557}, 'viewport': {'northeast': {'lat': 44.0631738802915, 'lng': -123.0222135197085}, 'southwest': {'lat': 44.0604759197085, 'lng': -123.0249114802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Little Caesars Pizza,{'open_now': True},"[{'height': 1000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111120117698288370868"">Little Caesars Pizza</a>'], 'photo_reference': 'AW30NDx5-bAmwAk5WqH34hV3WrJGMab5Ulxv0-r6zv7jexgriAhRRYI9lj0yRWV9-ojtBElSF3erewRSjGHKshuKFuciqjGiz4KGFEvOPk--UJEuPObin2zoWThdSGaZkTPnt4eQ9Z9hUR6OICbmL2cwQF05_I1PyK4Z4NPQ6cbnirfRQc7e', 'width': 1000}]",ChIJUcb7ErvhwFQRC184906u_mA,"{'compound_code': '3X6G+MH Springfield, OR, USA', 'global_code': '84PR3X6G+MH'}",3.8,ChIJUcb7ErvhwFQRC184906u_mA,GOOGLE,"['meal_takeaway', 'meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",569,"183 Q Street, Springfield",1.0
OPERATIONAL,"{'location': {'lat': 44.0530932, 'lng': -123.1197426}, 'viewport': {'northeast': {'lat': 44.0545145302915, 'lng': -123.1183190697085}, 'southwest': {'lat': 44.0518165697085, 'lng': -123.1210170302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Jack in the Box,{'open_now': True},"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110641635174177435998"">Gary Schartz</a>'], 'photo_reference': 'AW30NDzSbCzm9k2p6nZ_BHAsqViwKY0msLpU6_nmD9wr3l4rrWdJKoIhJyqkmrR4_lQtyLtn5aFDofoLwH9lUZmdcYDbcbqnn2m-gTjXmxIt6gOKioI4jdwwD9OoqMiBD-V_IeQU9JTsSk1L0sz0qvWr0nddoGLHJ9LnqjPCa5-hwJwJnEN-', 'width': 3120}]",ChIJW-Q3dnkewVQRur2a8gIxzhc,"{'compound_code': '3V3J+64 Eugene, OR, USA', 'global_code': '84PR3V3J+64'}",3.4,ChIJW-Q3dnkewVQRur2a8gIxzhc,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",1279,"1788 West 6th Avenue, Eugene",1.0
OPERATIONAL,"{'location': {'lat': 44.0684835, 'lng': -123.1786762}, 'viewport': {'northeast': {'lat': 44.0700873302915, 'lng': -123.1775751197085}, 'southwest': {'lat': 44.0673893697085, 'lng': -123.1802730802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Subway,{'open_now': True},"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107998078489526187842"">Raychel Brown</a>'], 'photo_reference': 'AW30NDz7ySOU3pHyJyHrCWF-FzGtA2wl_M4DZszC8eWXZ07yKMsNJ5pcq3SgfXfR1aPq-2IwtaW6nKYsmHzxQ-TNkCQYDC85pvi2F0VAjQSc_JbHFEuTdHpww1ePwl00A2DKijMkBihvyhUPZtu1BPiUfUoa2lBziWPJSQ4L-l0mmv0vpkk2', 'width': 1080}]",ChIJWYLJPVscwVQR8Nw9ouJm8sI,"{'compound_code': '3R9C+9G Eugene, OR, USA', 'global_code': '84PR3R9C+9G'}",3.8,ChIJWYLJPVscwVQR8Nw9ouJm8sI,GOOGLE,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",133,"4724 Royal Avenue, Eugene",1.0
OPERATIONAL,"{'location': {'lat': 44.0503243, 'lng': -123.1312077}, 'viewport': {'northeast': {'lat': 44.0516241802915, 'lng': -123.1299585697085}, 'southwest': {'lat': 44.0489262197085, 'lng': -123.1326565302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/bar-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/bar_pinlet,Sam's Place Tavern,{'open_now': True},"[{'height': 600, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108389470821929708421"">Sam&#39;s Place Tavern</a>'], 'photo_reference': 'AW30NDyihO-5bk1CPXpOdCOa9QJS806HoaxnD3G2vULf1HGdrWuBpTbmcXDzwalczHHSbOK7o7CPJ5TGw7JsatZ_LwCENGSgi64JEtjnbcYje1KPsQiqFyxWDSarSmRi_sI850yNBt-2pTZ7kf3aBa1FpveHp1H5GN-iyr0K8cHFSsXrmTw', 'width': 900}]",ChIJz33R7IAewVQRpWl9moRsfoc,"{'compound_code': '3V29+4G Eugene, OR, USA', 'global_code': '84PR3V29+4G'}",4.4,ChIJz33R7IAewVQRpWl9moRsfoc,GOOGLE,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",586,"825 Wilson Street, Eugene",2.0
OPERATIONAL,"{'location': {'lat': 44.0544399, 'lng': -123.0889622}, 'viewport': {'northeast': {'lat': 44.05572353029149, 'lng': -123.0876521697085}, 'southwest': {'lat': 44.0530255697085, 'lng': -123.0903501302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Sushi Pure,{'open_now': True},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108753354197759087833"">John T.</a>'], 'photo_reference': 'AW30NDwvELgVjKKH5Vbe0c4Zg8t2envuqTYG4YKE-9uOPlea2KdGeuaQD2zuVMnhw8qv_-5983VJxsZ2n7rydH_KRxKVrITulP7ZSMkjF__idbA3onriqaV9tBcYlkaOluBC1PpvHl_Ou9A0Zm2Nz7Xs5un-KpH879G2uYj1sUydc4ewoGeb', 'width': 4032}]",ChIJubhuZBEewVQRGYVnTlbYtWs,"{'compound_code': '3W36+QC Eugene, OR, USA', 'global_code': '84PR3W36+QC'}",4.5,ChIJubhuZBEewVQRGYVnTlbYtWs,GOOGLE,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",542,"259 East 5th Avenue, Eugene",2.0
OPERATIONAL,"{'location': {'lat': 43.8609479, 'lng': -123.2506801}, 'viewport': {'northeast': {'lat': 43.86233693029151, 'lng': -123.2491406197085}, 'southwest': {'lat': 43.85963896970851, 'lng': -123.2518385802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,King Estate Winery,{'open_now': False},"[{'height': 1439, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112007193069976798297"">King Estate Winery</a>'], 'photo_reference': 'AW30NDy6Ue7EwD_q_X5cCjqwgmTsW-OKuWBR5qeuZNOv1w9YY1EPwgyTZKqnkwY6QH_y3xsrrXMakLqNXsMYhGFLGczKNF91ltrhrjN62bc3VxAKTlJPp76NuxxV3AtglXlyyxxIozCfG2RX5LFtMCSmE376caoan9LmSUNyZiwEUBMCZ8_-', 'width': 1920}]",ChIJ545Wtpk9wVQRV0rwGv3yknM,"{'compound_code': 'VP6X+9P Eugene, OR, USA', 'global_code': '84MRVP6X+9P'}",4.4,ChIJ545Wtpk9wVQRV0rwGv3yknM,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",251,"80854 Territorial Highway, Eugene",
OPERATIONAL,"{'location': {'lat': 43.8609479, 'lng': -123.2506801}, 'viewport': {'northeast': {'lat': 43.86233693029151, 'lng': -123.2491406197085}, 'southwest': {'lat': 43.85963896970851, 'lng': -123.2518385802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,King Estate Winery,{'open_now': False},"[{'height': 1439, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112007193069976798297"">King Estate Winery</a>'], 'photo_reference': 'AW30NDwQ1pg6rWGlBwB2cWul5WtT8UpvEU-wOjlPrk3rPLE8yXNYF7K6qvFehRbqBmkpHzMDM9XoJvzO5h83DuLO0n0L6gQ0u-0L1GfUM9LLo210-TlmGdnaPisNzfYaS-2TFymkFEAcvaHnqN4RISOCVeMIWSSkVW-NJlmP2PWATgKslJm6', 'width': 1920}]",ChIJ545Wtpk9wVQRV0rwGv3yknM,"{'compound_code': 'VP6X+9P Eugene, OR, USA', 'global_code': '84MRVP6X+9P'}",4.4,ChIJ545Wtpk9wVQRV0rwGv3yknM,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",251,"80854 Territorial Highway, Eugene",
OPERATIONAL,"{'location': {'lat': 44.134982, 'lng': -123.064877}, 'viewport': {'northeast': {'lat': 44.1364263302915, 'lng': -123.0636144197085}, 'southwest': {'lat': 44.1337283697085, 'lng': -123.0663123802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Coburg Pizza Company,{'open_now': True},"[{'height': 608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118061779556870185700"">Coburg Pizza Company</a>'], 'photo_reference': 'AW30NDxga8sC82bJP1nk7UfQWIJr8c8TN0DSBo4Vw6w-dceqU9WwlxNYdyLZ8Yio6OdfYBB36kbJpO-jzsee8VnhczgagWJGIfuX7tguf7ghMP1xr6r2IwOEtR0-dI9n4NYaQSS4oDzHLOrM3b1fpGaHFKaKDoTo8v86mBrt8oVabPmod9zw', 'width': 1079}]",ChIJqw8HFhXjwFQRFSr73eSbCdY,"{'compound_code': '4WMP+X2 Coburg, OR, USA', 'global_code': '84PR4WMP+X2'}",4.6,ChIJqw8HFhXjwFQRFSr73eSbCdY,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",952,"90999 South Willamette Street, Coburg",2.0
OPERATIONAL,"{'location': {'lat': 44.1366343, 'lng': -123.0560066}, 'viewport': {'northeast': {'lat': 44.1379482802915, 'lng': -123.0547713197085}, 'southwest': {'lat': 44.1352503197085, 'lng': -123.0574692802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,McDonald's,{'open_now': True},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103552346234662196267"">Berto Mendoza</a>'], 'photo_reference': 'AW30NDx_X2fjPrdM4GTEhEEsxCmtfrTxelalpaZDtkOrx8pqj3liStvrYlOESH-Gs8Swt4PJGnRXQUHeCOz0VjzeLG1I4ONA3-Tm89OTgvOidmY3ASL0ljW6F7x6uENm5655a07eOdZCgF_5v_ogF3a8q26XCKbd81JLCi-l9fiSRcNU06fj', 'width': 4032}]",ChIJJ-kkgWnjwFQR-eO7FpzPs-8,"{'compound_code': '4WPV+MH Coburg, OR, USA', 'global_code': '84PR4WPV+MH'}",3.5,ChIJJ-kkgWnjwFQR-eO7FpzPs-8,GOOGLE,"['cafe', 'restaurant', 'food', 'store', 'point_of_interest', 'establishment']",540,"91027 Coburg Industrial Way, Coburg",1.0
OPERATIONAL,"{'location': {'lat': 44.1363381, 'lng': -123.0557924}, 'viewport': {'northeast': {'lat': 44.13745093029149, 'lng': -123.0546685697085}, 'southwest': {'lat': 44.1347529697085, 'lng': -123.0573665302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/gas_station-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/gas_pinlet,Shell,{'open_now': True},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103552346234662196267"">Berto Mendoza</a>'], 'photo_reference': 'AW30NDzlQ3eoOaH22D4Z6WXIzsFI0l9guHxr6DTTt8sWYJgFOqG4fIxt7F-r_vQD8BGRXpkbqC7Tv7tYudngqG0i0qTEzxOr_8acsBBzDRaVMv8jEJcsosJXqsH0JliH__ENsEnmOvFMbHQNdRXOqd-2u4KGW0U1uPhqv-ucScscLg1XyKzZ', 'width': 4032}]",ChIJQR-2KmrjwFQRFRiUZy1dEZQ,"{'compound_code': '4WPV+GM Coburg, OR, USA', 'global_code': '84PR4WPV+GM'}",4.3,ChIJQR-2KmrjwFQRFRiUZy1dEZQ,GOOGLE,"['gas_station', 'atm', 'convenience_store', 'finance', 'restaurant', 'food', 'store', 'point_of_interest', 'establishment']",29,"91039 S, Coburg Industrial Way, Coburg",2.0
OPERATIONAL,"{'location': {'lat': 44.13805699999999, 'lng': -123.067072}, 'viewport': {'northeast': {'lat': 44.13945433029149, 'lng': -123.0655629197085}, 'southwest': {'lat': 44.13675636970849, 'lng': -123.0682608802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Chiefs Brew House,{'open_now': False},"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109056019028012520715"">Todd Mc Intyre</a>'], 'photo_reference': 'AW30NDwPL5bG3Qx2vYHstDpTLjmp61SD-19wAnSa3chnIQCj3EEwMBtGHOsuTI4Mtpzm6yOsmEjhc_PXC90v6bGrjmOSpcYb9GvHBVyZPOhANNJYzSryxiFDUmiDHFzx5kTDolSio1c7Y3obQlt4gdAO2CBgrn79Y0WdB61aG5hX6e5E4wvu', 'width': 4000}]",ChIJmyqOmUDjwFQRvK-0YEwUM-U,"{'compound_code': '4WQM+65 Coburg, OR, USA', 'global_code': '84PR4WQM+65'}",4.3,ChIJmyqOmUDjwFQRvK-0YEwUM-U,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",879,"91108 North Willamette Street, Coburg",2.0
